1065,6,5.5023,8.2500,17580,18,16.5070,74.2500
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
25,6,5.6000,8.2400,420,18,16.8000,74.1600
11428,28,30.0155,381.8803,543180,60,47.5306,330.8203
